loss,val_loss,lr
0.08337487784933441,0.3166495211746382,0.0003
0.08487963934629401,0.30902584739353345,0.0003
0.08737975067777347,0.31615669830985693,0.0003
0.08419272882415901,0.31992965029633563,0.0003
0.08458427936310255,0.30393561591272766,0.0003
0.08142765449902302,0.32148374034010846,0.0003
0.08643875241609691,0.30812353154887323,0.0003
0.08359994822995195,0.3194381180016891,0.0003
0.08217667378013647,0.30974679667016736,0.0003
0.08580227428457782,0.3145013645939205,0.0003
0.07871467404397606,0.3134034690649613,0.0003
0.07834220204879588,0.3102164605389471,0.0003
0.08130053736128007,0.30914899965991144,0.0003
0.08302667145204695,0.31443009428356006,0.0003
0.08708410865709751,0.3190650939941406,0.0003
0.08247285846715109,0.31230503968570544,0.0003
0.08126460345862788,0.3272561223610588,0.0003
0.08048987188199654,0.3220386958640555,0.0003
0.07718687699046693,0.3097286846326745,0.0003
0.0819514807714503,0.3117652742759041,0.0003
0.08131855503431981,0.3191116206024004,0.0003
0.07915156945303271,0.31555607396623364,0.0003
0.0803596226239129,0.32777517904406006,0.0003
0.07869239834054739,0.32133740445841913,0.0003
0.0783571218718079,0.3178880668204764,0.0003
0.08205493322656124,0.3128385323545207,0.0003
0.0762655258626689,0.3147475136362988,0.0003
0.0792715391969379,0.3159848399784254,0.0003
0.08249985799193382,0.3223374978355739,0.0003
0.07767959106477755,0.32393396289452264,0.0003
0.07623035874500682,0.32275055672811426,0.0003
0.07546560188071637,0.31604901085729187,0.0003
0.07726689086213143,0.32056591173876886,0.0003
0.07679750434346969,0.31059123899625696,0.0003
0.07200416676181404,0.31912156162054645,0.0003
0.07651082209393947,0.3159888438556505,0.0003
0.07651588187517622,0.3217628663000853,0.0003
0.07531490079068308,0.32395973542462225,0.0003
0.07686273296233974,0.30893867171329,0.0003
0.07460356290346082,0.3182846929716027,0.0003
0.07627280128388843,0.32725705012031225,0.0003
0.0736833416114125,0.3142014029233352,0.0003
0.07486787042285822,0.31214343853618787,0.0003
0.07484281492195552,0.3051067992396977,0.0003
0.07703257532483793,0.32242031201072363,0.0003
0.07451288584808383,0.3173359451086625,0.0003
0.07171159472222192,0.31476470828056335,0.0003
0.07444178786930404,0.3229013292685799,0.0003
0.07448830149030383,0.30923570886902185,0.0003
0.0734300849770632,0.3205466050168742,0.0003
0.07572626890732517,0.320492684841156,0.0003
0.073984454857492,0.3265961188337077,0.0003
0.07330718247479276,0.32474177816639777,0.0003
0.07684244734199741,0.33295346342999005,0.0003
0.07333212863370965,0.3282388578290525,0.0003
0.06898582924770404,0.31488982750021893,0.0003
0.07196969702792695,0.3193740611490996,0.0003
0.07478375505373071,0.3179294363312099,0.0003
0.07231833957890167,0.32567864526873047,0.0003
0.07137692374283378,0.33046922994696576,0.0003
0.0743642722881293,0.3422264767729718,0.0003
0.07198332429309434,0.3395069332226463,0.0003
0.07186670030785512,0.3042803588120834,0.0003
0.07387531891795276,0.31866391456645465,0.0003
0.07142872729963518,0.32874688506126404,0.0003
0.0708813830809314,0.34476416266482807,0.0003
0.06981716974626613,0.337831595669622,0.0003
0.07178673712843203,0.31825089065924933,0.0003
0.07332881332575521,0.32217873956846155,0.0003
0.06804342809592999,0.3329078205253767,0.0003
0.06923370696368474,0.3177629592625991,0.0003
0.07001042661929055,0.3174095244511314,0.0003
0.07194299487797898,0.32575312386388366,0.0003
0.06902065862536053,0.33533779175385187,0.0003
0.06797647880555331,0.3305967787037725,0.0003
0.06713565661795909,0.32420564863992773,0.0003
0.07049415001197706,0.31973308195238526,0.0003
0.06872328561789627,0.33035772779713507,0.0003
0.07106866784205165,0.3288939089878746,0.0003
0.06759164339709509,0.32996180523996765,0.0003
0.06794908065113085,0.3406649322613426,0.0003
0.06776415538985896,0.33352299617684406,0.0003
0.0678028944361059,0.3260790874128756,0.0003
0.06613657894673981,0.32236387807389966,0.0003
0.06716019115587578,0.31487608474233875,0.0003
0.0668434289437306,0.32759194399999536,0.0003
0.06897858135355046,0.3177338825619739,0.0003
0.06748564770044405,0.32177626827488776,0.0003
0.06522699665938374,0.3315096018107041,0.0003
0.06643314802241099,0.32345635476319684,0.0003
0.06475128012980465,0.3328796974990679,0.0003
0.06698539324953587,0.31709109311518463,0.0003
0.06678427719287103,0.3254462584205296,0.0003
0.06445392427518021,0.329766026009684,0.0003
0.06597607796186511,0.3254579953525377,0.0003
0.06669756686432829,0.3228718586589979,0.0003
0.06527363363936355,0.3257809138816336,0.0003
0.06986535351157566,0.33447099250295886,0.0003
0.06564583292207386,0.32151808816453686,0.0003
0.0686061239176536,0.33257500244223553,0.0003
0.06533466517642329,0.3258288658183554,0.0003
0.06537663551118178,0.32732125080150104,0.0003
0.06596390195662462,0.32065701484680176,0.0003
0.06399769807540917,0.31956508885259216,0.0003
0.06446640211145711,0.32769531789033307,0.0003
0.06563809403230118,0.31808626651763916,0.0003
0.06727348968292339,0.3434921541939611,0.0003
0.06592729870418582,0.30878471032432886,0.0003
0.06507742751531209,0.32569550301717676,0.0003
0.06553950502619713,0.3167578642782958,0.0003
0.06681308494527129,0.31967119159905805,0.0003
0.06601885050723824,0.32378408831098804,0.0003
0.06471823689916843,0.3308183926603068,0.0003
0.06118403352749876,0.31572658730589825,0.0003
0.06522107729098842,0.3289310387943102,0.0003
0.06384490906626364,0.33829632012740424,0.0003
0.06296591717702678,0.32997003197669983,0.0003
0.06693419898989834,0.3288759278214496,0.0003
0.06402848744647036,0.32125365086223767,0.0003
0.0639800126723285,0.3255311302516771,0.0003
0.06370543251167747,0.33393442112466565,0.0003
0.0650160585565469,0.3205505777960238,0.0003
0.06407302963441308,0.32676377115042315,0.0003
0.06519178406017113,0.3195943586204363,0.0003
0.06410000092479624,0.3336583013119905,0.0003
0.06302284265432177,0.3314813453218211,0.0003
0.06183940384395515,0.3227610082730003,0.0003
0.06401986436611867,0.31868216395378113,0.0003
0.06260890612685227,0.317309294057929,0.0003
0.062293366116436225,0.32155481369599054,0.0003
0.061318547582796104,0.32169886775638745,0.0003
0.0616025141546432,0.31880121516144794,0.0003
0.060772008109319056,0.3233144373997398,0.0003
0.06453370117829947,0.3287646083728127,0.0003
0.062027844128823735,0.3209730555181918,0.0003
0.06305503846393733,0.3266283649465312,0.0003
0.0636476286675168,0.3284633613151053,0.0003
0.06313373938297169,0.3209071146405261,0.0003
0.06339970339514032,0.32150402146836987,0.0003
0.06234371869624415,0.32525163888931274,0.0003
0.060412280721283414,0.32498315883719403,0.0003
0.06003670957929726,0.3243701483892358,0.0003
0.06260553753309989,0.32992992452953174,0.0003
0.061226261414210253,0.32572358976239746,0.0003
0.0625969348475337,0.3255910990030869,0.0003
0.06028602858180109,0.3301377011382062,0.0003
0.06121958069550463,0.3221129826877428,0.0003
0.060774276787533034,0.3292911130449046,0.0003
0.060879669611967065,0.3173092746216318,0.0003
0.06171187960035816,0.3244885672693667,0.0003
0.062264806190151956,0.32833944066711096,0.0003
0.0612284250298067,0.3177947479745616,0.0003
0.06205070630611875,0.323998907338018,0.0003
0.0612204108811632,0.31047617482102435,0.0003
0.06351115393063313,0.3111292382945185,0.0003
0.060810460284635236,0.319890813983005,0.0003
0.059901011813007575,0.3172889144524284,0.0003
0.059755070995586586,0.3252574814402539,0.0003
0.06132667277102606,0.32390104558156885,0.0003
0.06099062097034877,0.3107146970603777,0.0003
0.05972732215695366,0.3197087217932162,0.0003
0.06120082349339618,0.32079915507980017,0.0003
0.05903117805483598,0.33350619414578314,0.0003
0.06136135270088157,0.31832179038420966,0.0003
0.06161678634301017,0.33674654364585876,0.0003
0.05985623148941918,0.32354696418928064,0.0003
0.05854308561575186,0.316124536420988,0.0003
0.06305404721841781,0.31399532634279004,0.0003
0.05964194241722551,0.32279764180598053,0.0003
0.05747853961030516,0.32675549258356507,0.0003
0.05969071374097957,0.3291827012663302,0.0003
0.05832566807777444,0.3238872872746509,0.0003
0.05965673545068955,0.32405695189600403,0.0003
0.05959744848122325,0.336518160674883,0.0003
0.06270407517499561,0.32712835850922956,0.0003
0.056951601058244705,0.3200849825921266,0.0003
0.059285440611877016,0.3184951064379319,0.0003
0.05839846614465306,0.3205337200475776,0.0003
0.06020294766448721,0.33308127652043884,0.0003
0.060696163709876655,0.3320768138636713,0.0003
0.05813242818075645,0.3166104386682096,0.0003
0.05920986624882568,0.3226492184659709,0.0003
0.0592607237115691,0.31496787459953973,0.0003
0.05792711154097998,0.3299643811972245,0.0003
0.061794402325360834,0.31468857112138165,0.0003
0.05794091138375711,0.33126100509063056,0.0003
0.060092636513747744,0.3124105684135271,0.0003
0.058589110433866706,0.3241102514059647,0.0003
0.05679097393221116,0.3177857308284096,0.0003
0.05866024448666014,0.3177185304786848,0.0003
0.05869231709055131,0.31807297209034796,0.0003
0.05780881635043063,0.31251004079113837,0.0003
0.05802222351909061,0.3264167205147121,0.0003
0.06052322241277257,0.32909807433252747,0.0003
0.057101890102877646,0.3116341375786325,0.0003
0.057816155089796345,0.31702758825343585,0.0003
0.057027198987293845,0.3233400712842527,0.0003
0.05661305452732346,0.3233324989028599,0.0003
0.0564520503806917,0.3251187399677608,0.0003
0.05809265254890617,0.33104074130887573,0.0003
0.05863142349533265,0.33128934450771497,0.0003
0.05917410962755167,0.3093456029891968,0.0003
0.05948172010410624,0.3355454893215843,0.0003
0.05569573059159366,0.31715326075968536,0.0003
0.05744357699457603,0.3255097632822783,0.0003
0.05807359541377312,0.3395577669143677,0.0003
0.056611429227964034,0.3263550102710724,0.0003
0.05768283727708497,0.3102337368156599,0.0003
0.05606393316831393,0.3133828056895215,0.0003
0.05571468113744749,0.3302336063074029,0.0003
0.057564131491169145,0.31649321965549304,0.0003
0.05740138311882185,0.31917785302452417,0.0003
0.061008180821715274,0.3200744377530139,0.0003
0.05920519978043776,0.32228029810863995,0.0003
0.05801322880566497,0.3153745739356331,0.0003
0.05575084000165704,0.30479121726492175,0.0003
0.05875762408198435,0.32373290606167004,0.0003
0.05673729722635656,0.3059922301250955,0.0003
0.05842012327305878,0.331090298683747,0.0003
0.059056498086716556,0.32711980394695117,0.0003
0.055661121854865096,0.32595151792401855,0.0003
0.055861774572654614,0.32252841540004895,0.0003
0.05499442024863785,0.32670155815456225,0.0003
0.05678681674401594,0.3127601120782935,0.0003
0.058983059305273276,0.32558269993118616,0.0003
0.058047279857004745,0.30874719697496167,0.0003
0.05636984335046403,0.31933528962342633,0.0003
0.059471981151949,0.3275923858518186,0.0003
0.05823051961303889,0.31727134663125744,0.0003
0.05586294847528769,0.3162019926568736,0.0003
0.056390748264951794,0.3101991894452468,0.0003
0.055930485406631154,0.33006368901418603,0.0003
0.05649206866333379,0.31894659736882086,0.0003
0.05669416093467912,0.3221385699251424,0.0003
0.055070350877940655,0.32802918682927673,0.0003
0.05807553857706393,0.3156225072300952,0.0003
0.056563991228047804,0.3231144029161204,0.0003
0.05581686662840126,0.3265473466852437,0.0003
0.05630153852597445,0.31174572913543036,0.0003
0.056065680871752996,0.32783501044563623,0.0003
0.05701054940353843,0.32987660817478015,0.0003
0.05640265589603518,0.320884988359783,0.0003
0.05522998928127787,0.3199804140173871,0.0003
0.05515057371952866,0.3146553518979446,0.0003
0.05649795114428182,0.3228313287963038,0.0003
0.05588722588565154,0.3191001946511476,0.0003
0.05651078819992799,0.3300629102665445,0.0003
0.05572163020673243,0.3123966079691182,0.0003
0.05575479452698669,0.3163661619891291,0.0003
0.05674938719625337,0.3263373621132063,0.0003
0.05607312177366848,0.3185851535071497,0.0003
0.05503490485274528,0.3123617366604183,0.0003
0.05651436570465942,0.32503891768662824,0.0003
0.054927323897711086,0.3280128512693488,0.00015
0.05430382078725703,0.3215418652347896,0.00015
0.050078467902126195,0.3239036215388257,0.00015
0.05249734512895723,0.3251800977665445,0.00015
0.04958522167716977,0.3166441736013993,0.00015
0.04875481260728232,0.3197762551514999,0.00015
0.04890163161473561,0.3213850894699926,0.00015
0.05030661524285244,0.3193820896356002,0.00015
0.04797785092569605,0.32682925721873407,0.00015
0.04755133270179924,0.3171092077441838,0.00015
0.048377677367976574,0.3132072285465572,0.00015
0.047587987159296304,0.31224366245062457,0.00015
0.048456928851908145,0.31728304080341174,0.00015
0.04839735112707071,0.3070887417896934,0.00015
0.04768799671526008,0.30825230867966363,0.00015
0.04867971873594613,0.31029735440793244,0.00015
0.04778704064296959,0.3143684216167616,0.00015
0.046977749153311495,0.31258621163990186,0.00015
0.047543796586886615,0.3102531251700028,0.00015
0.04902729815272968,0.31137655351472937,0.00015
0.04752520236622872,0.3152813704117485,0.00015
0.04758864420147825,0.31809015766434046,0.00015
0.04732460362978185,0.3150293775226759,0.00015
0.04749594535678625,0.3174825077471526,0.00015
0.047100753175637014,0.32696184386377747,0.00015
0.04767174556662765,0.3137964347134466,0.00015
0.04775385052272225,0.31046872942344,0.00015
0.048207983474801236,0.3247775681640791,0.00015
0.046800022078324344,0.3189878567405369,0.00015
0.04656661443317993,0.3210556027681931,0.00015
0.046891906251541424,0.32124177787614905,0.00015
0.04951499283455218,0.3167226819888405,0.00015
0.047033890999287745,0.3148635275985884,0.00015
0.04780654866201214,0.32023410304732947,0.00015
0.047630542688826216,0.31285856858543726,0.00015
0.045609148584683484,0.3151790305324223,0.00015
0.046211679860996675,0.3161416960799176,0.00015
0.0484195675028936,0.31200858043587726,0.00015
0.04720256810041168,0.3140386666940606,0.00015
0.046363703658969344,0.31765390997347626,0.00015
0.04825370471712343,0.31226987294528796,0.00015
0.047679003734801766,0.3136423787345057,0.00015
0.04769955190558788,0.31095584190410114,0.00015
0.04739921971495393,0.320473603580309,0.00015
0.046004239982583475,0.31000040406766144,0.00015
0.04632592054461188,0.3217010614664658,0.00015
0.0474080764511718,0.3118687608967657,0.00015
0.04614516944164717,0.32256043346031854,0.00015
0.04853915888816118,0.3174585285394088,0.00015
0.04671716224991634,0.31964810127797333,0.00015
0.0476049922783918,0.3057453127011009,0.00015
0.045833625029065184,0.31741295819697174,0.00015
0.046742903905673115,0.33172552481941553,0.00015
0.045045066011857385,0.3189456113006758,0.00015
0.04724267220030291,0.3113630789777507,0.00015
0.046955173092458065,0.31266229178594507,0.00015
0.046282228147257354,0.31211896953375445,0.00015
0.047702753657027135,0.32065778841143067,0.00015
0.04599249156639923,0.31278020013933594,0.00015
0.04675329368137106,0.3161308907944223,0.00015
0.046806311258409596,0.30671250431433966,0.00015
0.04638661444187164,0.3191794597584268,0.00015
0.04639908815203588,0.3158822422442229,0.00015
0.04632886938302766,0.3105833025082298,0.00015
0.04579443748615965,0.3231124657651652,0.00015
0.04776262991201086,0.31960797569026117,0.00015
0.046181393068142326,0.31449823405431665,0.00015
0.046754196940485056,0.3068042760309966,0.00015
0.045986018237905414,0.31640373364738794,0.00015
0.04731535954000075,0.3152787283710811,0.00015
0.04540628927488682,0.3168845798658288,0.00015
0.04598416435190394,0.3203821000845536,0.00015
0.0451867302667491,0.3247831567474034,0.00015
0.04550393960804124,0.3233506757280101,0.00015
0.04743873958676299,0.3064416115698607,0.00015
0.04575879387321729,0.325690305751303,0.00015
0.04614011361558415,0.3280655378880708,0.00015
0.0475072547722655,0.3164436324782994,0.00015
0.046884163223867174,0.31272965799207275,0.00015
0.04621286232826076,0.32214116402294324,0.00015
0.0454749917033824,0.31436904616977857,0.00015
0.04774072308894954,0.3324262499809265,0.00015
0.04629725321561475,0.3152869913889014,0.00015
0.046516005380102726,0.32245524940283404,0.00015
0.04543985984040589,0.31732704458029376,7.5e-05
0.0447002757411403,0.31607146107632184,7.5e-05
0.043504345737680604,0.31523187523302826,7.5e-05
0.043301564782763584,0.3135587508263795,7.5e-05
0.04380541798788347,0.3157121642776158,7.5e-05
0.043864475451174036,0.3151302221028701,7.5e-05
0.04335807196654474,0.31203384503074316,7.5e-05
0.04303267014012495,0.3183983136778292,7.5e-05
0.04293641180413056,0.31953350616538007,7.5e-05
0.04226888671423061,0.313945964626644,7.5e-05
0.04314046646645175,0.31624996273413947,7.5e-05
0.04282971199814089,0.31972063106039295,7.5e-05
0.04314524513563212,0.3084863191065581,7.5e-05
0.04297634201195044,0.312691233728243,7.5e-05
0.04173090858267078,0.316978685233904,7.5e-05
0.04246265697587706,0.31759919290957245,7.5e-05
0.04231947640994493,0.31793741298758466,7.5e-05
0.042904321923616186,0.31259901756825653,7.5e-05
0.0422962737222544,0.3214814909126448,7.5e-05
0.04174761211240216,0.3183986531651538,7.5e-05
0.04194900884493431,0.31391848558964935,7.5e-05
0.04130446489405217,0.31609755495320196,7.5e-05
0.0418186561098393,0.317467107720997,7.5e-05
0.042629215400666,0.317733496427536,7.5e-05
0.04144249505162993,0.3104376093201015,7.5e-05
0.0418931465666694,0.3118643255337425,7.5e-05
0.04165746775585451,0.3206878809825234,7.5e-05
0.041008094207772725,0.3188403702300528,7.5e-05
0.04120605961195653,0.3164712190628052,7.5e-05
0.042085019152470024,0.32264747697374097,7.5e-05
0.04241150528003898,0.3136920669804449,7.5e-05
0.042746766653100524,0.31998596502387006,7.5e-05
0.04234237345878648,0.31693116607873334,7.5e-05
0.041204537854447394,0.31451715723327967,7.5e-05
0.042552770180274035,0.3202930883221004,7.5e-05
0.04207953860205185,0.315879490064538,7.5e-05
0.04227001711584722,0.3180644849072332,7.5e-05
0.04235124141803082,0.31382972779481305,7.5e-05
0.041982031362484906,0.3125599713429161,7.5e-05
0.040863520483474566,0.31928084337193036,7.5e-05
0.04145408473625968,0.31549272070760315,7.5e-05
0.04101991008000472,0.3186436593532562,7.5e-05
0.042073838548333964,0.3173250180223714,7.5e-05
0.04141058338971078,0.31588167081708496,7.5e-05
0.0411342617796286,0.3146495469238447,7.5e-05
0.04289007916032702,0.31636387628057727,7.5e-05
0.04144845569294087,0.3170156090155892,7.5e-05
0.0410764167627579,0.31963561669639917,7.5e-05
0.041566426901123193,0.3120799686597741,7.5e-05
0.042303063334967896,0.3207332297511723,7.5e-05
0.04076351914436945,0.3235178874886554,7.5e-05
0.04104585308416546,0.3168928649114526,7.5e-05
0.04127967506764999,0.314421859772309,7.5e-05
0.04151316156280758,0.3171949632789778,7.5e-05
0.040943595062045354,0.3116521446601204,7.5e-05
0.041123368411879,0.316641531560732,7.5e-05
0.04074338798210779,0.3212961399036905,7.5e-05
0.04091080190330933,0.313546456720518,7.5e-05
0.04212813666444036,0.31954558647197223,7.5e-05
0.04172304299176682,0.3181394481140634,7.5e-05
0.04281265012731281,0.3148942537929701,7.5e-05
0.04256923830348857,0.31567075978154724,7.5e-05
0.04100942852777205,0.31298416205074475,7.5e-05
0.04024351395289354,0.3172600152699844,7.5e-05
0.04093550341321698,0.3164620386517566,7.5e-05
0.04233571155515464,0.3175309507743172,7.5e-05
0.040753336941611165,0.3213875656542571,7.5e-05
0.04137000356081732,0.3125930946806203,7.5e-05
0.041677749444600905,0.31801936419113824,7.5e-05
0.04184848926018311,0.3176852373973183,7.5e-05
0.04123273557877239,0.3197740368221117,7.5e-05
0.04173869043117082,0.3173626674258191,7.5e-05
0.04151264545095118,0.3100747595662656,7.5e-05
0.04167163043129671,0.31407294454781903,7.5e-05
0.04151043018231852,0.3159127766671388,7.5e-05
0.04016264383032729,0.31486296783322876,7.5e-05
0.04145644641705329,0.31943066742109216,7.5e-05
0.041808633522802514,0.3177457983079164,7.5e-05
0.04048790474410487,0.3248059969881307,7.5e-05
0.04111640812546204,0.3199422476084336,7.5e-05
0.041366201725234336,0.3135374797427136,7.5e-05
0.041936476414292295,0.3194848908030469,7.5e-05
0.04059533720623843,0.31574190181234607,7.5e-05
0.04103315309798227,0.31579850030981976,7.5e-05
0.04204675807511505,0.3195851743221283,7.5e-05
0.0407418837841553,0.3161991860555566,7.5e-05
0.040755222138913375,0.3178111768287161,7.5e-05
0.04144250839665721,0.30609210418618243,7.5e-05
0.042064519817174614,0.3202537505523018,7.5e-05
0.04177151191272313,0.3198127357856087,7.5e-05
0.04025161948314385,0.32108341870100604,7.5e-05
0.04150852208509098,0.3122120499610901,7.5e-05
0.0413283545736082,0.31400021262790845,7.5e-05
0.04128467995979929,0.31840079634085944,7.5e-05
0.04122905154960065,0.3187991536181906,3.75e-05
0.0403387792337733,0.32076149531032727,3.75e-05
0.040264565138075546,0.31773474164631055,3.75e-05
0.03975820681080222,0.31752674346384796,3.75e-05
0.039367537550581026,0.316201300724693,3.75e-05
0.0391039348007003,0.31738137032674707,3.75e-05
0.039428325098809565,0.319673548574033,3.75e-05
0.03866287314957833,0.3188685813675756,3.75e-05
0.039743740241267256,0.316273491019788,3.75e-05
0.03976997912307329,0.31521619532419287,3.75e-05
0.03911906411234714,0.3164381864278213,3.75e-05
0.040278127587907296,0.31802916008493176,3.75e-05
0.03871222272444563,0.3201769551505213,3.75e-05
0.03870029934929519,0.3149240703686424,3.75e-05
0.03847745342085822,0.3176779604476431,3.75e-05
0.0387657006990306,0.31731587648391724,3.75e-05
0.039620915209709465,0.31740393327630084,3.75e-05
0.039200339737477934,0.31688092584195343,3.75e-05
0.038757102410721625,0.31700446813002875,3.75e-05
